Bcru_last CTP1 CTP2 CTP3 CTP4 BDp1/BDlast BDp2/BDlast BDp3/BDlast BDp4/BDlast 
6618.38 2265.85 2265.85 2265.85 2265.85 0.249308 0.249308 0.249308 0.249308
6516.53 2239.72 2239.72 2239.72 2239.72 0.253913 0.253913 0.253913 0.253913
5667.63 2027.64 2027.64 2027.64 2027.64 0.299505 0.299505 0.299505 0.299505
5614.97 2192.06 2192.06 2192.06 2192.06 0.312848 0.312848 0.312848 0.312848
5593.2 2090.37 2090.37 2090.37 2090.37 0.307958 0.307958 0.307958 0.307958
5226.69 2042.31 2042.31 2042.31 2042.31 0.333936 0.333936 0.333936 0.333936
5210.9 1883.04 1883.04 1883.04 1883.04 0.365922 0.365922 0.365922 0.365922
5141.8 1950.31 1950.31 1950.31 1950.31 0.352713 0.352713 0.352713 0.352713
5743.69 2002.47 2002.47 2002.47 2002.47 0.335773 0.335773 0.335773 0.335773
5291.38 1963.16 1963.16 1963.16 1963.16 0.348299 0.348299 0.348299 0.348299
5952.87 2116.59 2116.59 2116.59 2116.59 0.32421 0.32421 0.32421 0.32421
5393.82 1986.8 1986.8 1986.8 1986.8 0.344405 0.344405 0.344405 0.344405
5337.01 1959.76 1959.76 1959.76 1959.76 0.347279 0.347279 0.347279 0.347279
5342.13 1963.22 1963.22 1963.22 1963.22 0.347011 0.347011 0.347011 0.347011
5339.16 1962.66 1962.66 1962.66 1962.66 0.347475 0.347475 0.347475 0.347475
5309.88 1957.14 1957.14 1957.14 1957.14 0.352128 0.352128 0.352128 0.352128
5283.12 1973.92 1973.92 1973.92 1973.92 0.353909 0.353909 0.353909 0.353909
4969.32 1896.78 1896.78 1896.78 1896.78 0.376385 0.376385 0.376385 0.376385
4914.44 1921.07 1921.07 1921.07 1921.07 0.38337 0.38337 0.38337 0.38337
4845.63 1918.49 1918.49 1918.49 1918.49 0.397089 0.397089 0.397089 0.397089
4891.94 1920.45 1920.45 1920.45 1920.45 0.387716 0.387716 0.387716 0.387716
5011.36 2010.39 2010.39 2010.39 2010.39 0.378225 0.378225 0.378225 0.378225
4987.92 1998.34 1998.34 1998.34 1998.34 0.380108 0.380108 0.380108 0.380108
4763.15 1882.15 1882.15 1882.15 1882.15 0.399292 0.399292 0.399292 0.399292
4724.98 1864.74 1864.74 1864.74 1864.74 0.405068 0.405068 0.405068 0.405068
4528.03 1810.88 1810.88 1810.88 1810.88 0.425302 0.425302 0.425302 0.425302
4428.08 1872.2 1872.2 1872.2 1872.2 0.418113 0.418113 0.418113 0.418113
4473.8 1837.15 1837.15 1837.15 1837.15 0.422561 0.422561 0.422561 0.422561
4532.29 1882.18 1882.18 1882.18 1882.18 0.431986 0.431986 0.431986 0.431986
4484.19 1848.38 1848.38 1848.38 1848.38 0.425291 0.425291 0.425291 0.425291
4478.21 1845.3 1845.3 1845.3 1845.3 0.426133 0.426133 0.426133 0.426133
4419.7 1815 1815 1815 1815 0.434574 0.434574 0.434574 0.434574
4372.85 1813.82 1813.82 1813.82 1813.82 0.440592 0.440592 0.440592 0.440592
3968.15 1622.92 1622.92 1622.92 1622.92 0.494827 0.494827 0.494827 0.494827
4191.31 1728.84 1728.84 1728.84 1728.84 0.46328 0.46328 0.46328 0.46328
4295.78 1777.86 1777.86 1777.86 1777.86 0.44993 0.44993 0.44993 0.44993
4281.25 1773.36 1773.36 1773.36 1773.36 0.451548 0.451548 0.451548 0.451548
4141.97 1729.79 1729.79 1729.79 1729.79 0.467751 0.467751 0.467751 0.467751
3930.29 1655.65 1655.65 1655.65 1655.65 0.497847 0.497847 0.497847 0.497847
3930.29 1655.65 1655.65 1655.65 1655.65 0.497847 0.497847 0.497847 0.497847
3930.29 1655.65 1655.65 1655.65 1655.65 0.497847 0.497847 0.497847 0.497847
3930.29 1655.65 1655.65 1655.65 1655.65 0.497841 0.497841 0.497841 0.497841
3930.31 1655.67 1655.67 1655.67 1655.67 0.49778 0.49778 0.49778 0.49778
3930.52 1655.93 1655.93 1655.93 1655.93 0.497175 0.497175 0.497175 0.497175
3932.76 1658.52 1658.52 1658.52 1658.52 0.491169 0.491169 0.491169 0.491169
3967.19 1688.76 1688.76 1688.76 1688.76 0.435641 0.435641 0.435641 0.435641
3313.78 1408.26 1408.26 1408.26 1408.26 0.436766 0.436766 0.436766 0.436766
2818.66 1186.43 1186.43 1186.43 1186.43 0.453546 0.453546 0.453546 0.453546
3070.92 1299.76 1299.76 1299.76 1299.76 0.445845 0.445845 0.445845 0.445845
2727.56 1141.05 1141.05 1141.05 1141.05 0.471964 0.471964 0.471964 0.471964
2686.54 1122.02 1122.02 1122.02 1122.02 0.477317 0.477317 0.477317 0.477317
2630.84 1095.5 1095.5 1095.5 1095.5 0.485269 0.485269 0.485269 0.485269
